zip,premium,claim_freq_avg,claim_freq_peak,loss_ratio_peak,claim_severity_avg,nonrenewal
64506,2261.0,0.0846,0.1323,0.866,13148.0,0.0185
64507,2043.0,0.0637,0.1008,0.656,16296.0,0.0166
64601,1859.0,0.0353,0.0445,0.568,18585.0,0.0131
64620,2727.0,0.0397,0.0693,0.276,10541.0,0.0198
64624,1743.0,0.0564,0.0791,1.571,15663.0,0.0216
64628,1792.0,0.0527,0.0769,0.707,16152.0,0.012
64633,1834.0,0.0429,0.0767,0.807,30778.0,0.0146
64640,2255.0,0.0334,0.0452,0.479,19999.0,0.0168
64644,1995.0,0.0426,0.0461,0.512,10761.0,0.005
64648,1766.0,0.0317,0.0412,0.248,12114.0,0.0096
64649,2063.0,0.06,0.1064,2.333,20089.0,0.0204
64658,1837.0,0.0336,0.0476,0.486,12077.0,0.0149
64659,1735.0,0.0226,0.0579,0.254,5855.0,0.0083
64661,1727.0,0.0338,0.0588,1.268,19151.0,0.0118
64668,1737.0,0.0309,0.0526,0.534,13708.0,0.0093
64670,1790.0,0.053,0.0748,2.458,34887.0,0.0187
64671,2091.0,0.0545,0.0854,1.055,20158.0,0.0191
64673,1826.0,0.0433,0.0659,1.066,10179.0,0.0175
64683,1912.0,0.0307,0.0377,0.658,21297.0,0.0156
64701,2207.0,0.0478,0.0757,0.778,21720.0,0.012
64720,2265.0,0.0649,0.1191,0.905,17788.0,0.0101
64723,2273.0,0.1147,0.2258,2.525,23428.0,0.0
64724,1705.0,0.068,0.1405,1.069,17490.0,0.0201
64725,2230.0,0.0633,0.1103,1.468,17985.0,0.0167
64730,2076.0,0.0697,0.117,1.019,17870.0,0.0196
64733,2008.0,0.0427,0.0732,0.373,11058.0,0.0196
64734,2296.0,0.0532,0.0807,1.698,28587.0,0.0142
64735,2223.0,0.122,0.3311,2.255,17115.0,0.0199
64738,2111.0,0.0543,0.1111,0.917,11517.0,0.0231
64739,2498.0,0.1019,0.2523,1.817,16222.0,0.0303
64740,1923.0,0.0745,0.1542,1.625,15662.0,0.0386
64742,2462.0,0.0451,0.0548,0.894,32192.0,0.011
64744,1856.0,0.0411,0.0547,0.977,30493.0,0.0157
64746,2232.0,0.0869,0.198,1.101,24606.0,0.0096
64747,2329.0,0.1171,0.2496,2.133,19698.0,0.0195
64748,1746.0,0.0775,0.216,2.17,22284.0,0.0077
64755,1929.0,0.0871,0.186,1.418,11751.0,0.0184
64759,1926.0,0.0915,0.1494,1.25,13751.0,0.0157
64761,1887.0,0.0486,0.0613,1.793,35784.0,0.0307
64762,1830.0,0.0574,0.0758,1.555,21903.0,0.0072
64763,1795.0,0.0273,0.0352,0.21,10145.0,0.0282
64767,1758.0,0.0378,0.0781,0.279,3792.0,0.0
64770,1843.0,0.0507,0.0933,1.63,45135.0,0.0
64772,1910.0,0.0786,0.1148,1.115,15708.0,0.0113
64776,1864.0,0.0544,0.0853,1.835,29414.0,0.0167
64779,2058.0,0.0376,0.0514,0.605,20387.0,0.0187
64784,1725.0,0.0593,0.0976,1.503,20466.0,0.0163
64788,2515.0,0.0699,0.099,0.61,9204.0,0.0252
64790,1618.0,0.0325,0.04,0.283,8738.0,0.0
64801,2021.0,0.0709,0.0843,0.703,16549.0,0.0169
64804,2167.0,0.0612,0.0744,0.506,15286.0,0.0174
64830,1960.0,0.2121,0.8602,5.674,10497.0,0.0
64831,2137.0,0.0902,0.1579,1.809,24542.0,0.0102
64832,1949.0,0.0521,0.1087,1.638,13308.0,0.0
64834,2176.0,0.1361,0.2401,3.709,19716.0,0.0199
64835,1700.0,0.0517,0.083,0.377,8440.0,0.0099
64836,2077.0,0.0758,0.1404,1.075,19244.0,0.0131
64840,1954.0,0.0566,0.0793,0.564,12309.0,0.0144
64841,1699.0,0.061,0.1071,0.496,8171.0,0.037
64843,1866.0,0.0477,0.0797,1.097,19219.0,0.0
64844,1983.0,0.0418,0.0455,0.309,10872.0,0.0177
64850,2056.0,0.0581,0.0639,0.476,15422.0,0.0158
64854,2207.0,0.0867,0.1673,3.038,33136.0,0.0279
64855,2088.0,0.1297,0.3133,2.933,14366.0,0.0271
64856,2123.0,0.076,0.1734,1.682,29197.0,0.0154
64859,1972.0,0.1335,0.3714,6.046,20063.0,0.009
64861,1774.0,0.0633,0.1343,1.681,26560.0,0.0154
64862,1926.0,0.0692,0.085,0.732,13915.0,0.0109
64863,2115.0,0.0551,0.1029,0.818,10520.0,0.0135
64865,2022.0,0.0653,0.1108,0.667,12450.0,0.0172
64866,2343.0,0.067,0.1405,1.332,17820.0,0.025
64867,1959.0,0.0331,0.0417,0.355,11383.0,0.0174
64870,1977.0,0.0719,0.0908,0.674,12966.0,0.0149
64873,2018.0,0.0803,0.125,1.169,11952.0,0.0096
65010,1885.0,0.032,0.0396,0.499,22529.0,0.0108
65011,1950.0,0.0388,0.0535,1.171,31363.0,0.0121
65013,2034.0,0.0286,0.0419,1.469,26333.0,0.0209
65014,1906.0,0.0439,0.0476,1.292,22186.0,0.0163
65016,2240.0,0.0284,0.0419,0.158,9090.0,0.0231
65017,2050.0,0.0336,0.0483,0.259,9862.0,0.0069
65018,1872.0,0.0383,0.0563,1.1,25389.0,0.0165
65020,2277.0,0.0689,0.0992,0.759,15267.0,0.0181
65023,2025.0,0.0989,0.1753,1.902,31363.0,0.0078
65024,2091.0,0.1186,0.2941,4.345,46899.0,0.0183
65026,2000.0,0.0609,0.1284,1.532,23999.0,0.0199
65032,2036.0,0.0721,0.1818,2.922,33826.0,0.0118
65035,2030.0,0.0285,0.035,0.147,7741.0,0.0068
65037,2121.0,0.0475,0.0529,0.398,14514.0,0.0128
65039,2128.0,0.0313,0.0436,2.308,36453.0,0.0082
65040,1860.0,0.0141,0.0271,0.542,20173.0,0.0181
65041,2159.0,0.0332,0.0491,0.551,18935.0,0.0323
65043,1875.0,0.1392,0.4771,3.537,16390.0,0.0126
65046,1707.0,0.0344,0.05,0.762,12079.0,0.0189
65047,2204.0,0.0572,0.0798,0.516,11845.0,0.0094
65049,2727.0,0.0583,0.0657,0.664,18851.0,0.0159
65051,2087.0,0.0297,0.0422,0.237,9678.0,0.011
65052,2247.0,0.0793,0.1233,1.465,22579.0,0.0215
65053,2564.0,0.1291,0.3608,2.956,28863.0,0.0061
65054,2573.0,0.0606,0.192,0.879,15541.0,0.008
65058,2165.0,0.0306,0.0526,0.241,8215.0,0.0083
65059,1983.0,0.1081,0.3407,3.17,12569.0,0.0099
65061,2364.0,0.0079,0.0274,1.489,27047.0,0.012
65063,1981.0,0.0592,0.082,1.049,17979.0,0.0132
65065,2431.0,0.0751,0.0834,0.481,13916.0,0.0157
65066,1987.0,0.0304,0.0438,0.19,8807.0,0.0105
65068,1807.0,0.0408,0.0737,3.119,40491.0,0.0
65069,2151.0,0.1356,0.4386,4.005,11016.0,0.0089
65072,1956.0,0.0463,0.0641,0.349,11374.0,0.0112
65074,2012.0,0.0588,0.1163,1.224,15043.0,0.0022
65075,2493.0,0.033,0.0625,0.336,8491.0,0.0078
65076,2014.0,0.0287,0.0583,0.225,10260.0,0.0
65077,1491.0,0.0158,0.0411,0.148,5404.0,0.0119
65078,1806.0,0.0287,0.0382,1.397,48082.0,0.0175
65079,2614.0,0.0544,0.0712,0.408,17806.0,0.0105
65080,2050.0,0.1585,0.4483,4.369,15969.0,0.0127
65081,2128.0,0.0997,0.2257,1.115,11246.0,0.0082
65082,2073.0,0.0517,0.08,2.955,24917.0,0.0093
65084,1887.0,0.0534,0.0833,0.476,10119.0,0.021
65085,2613.0,0.0288,0.0599,0.177,6039.0,0.0092
65101,2009.0,0.0533,0.0726,0.792,15519.0,0.0125
65109,1971.0,0.2134,0.7721,5.448,16945.0,0.0159
65201,1978.0,0.0366,0.0404,0.276,12309.0,0.0127
65202,1669.0,0.0378,0.0496,0.486,16252.0,0.012
65203,2039.0,0.0394,0.0499,0.297,13093.0,0.0118
65231,1909.0,0.0399,0.0563,0.872,27438.0,0.027
65233,1900.0,0.0332,0.0437,0.508,17507.0,0.0104
65237,2116.0,0.0636,0.1061,0.412,8383.0,0.029
65239,1773.0,0.0334,0.0482,0.211,9160.0,0.0203
65240,1694.0,0.0315,0.0422,0.726,32422.0,0.0179
65243,1935.0,0.0601,0.1588,1.806,17740.0,0.015
65247,2063.0,0.0273,0.0471,0.648,8767.0,0.0
65248,1829.0,0.0791,0.2438,2.263,16719.0,0.0099
65251,1884.0,0.0274,0.036,0.811,25579.0,0.0124
65254,2095.0,0.0398,0.0594,0.224,6412.0,0.0064
65255,1804.0,0.0429,0.0721,0.73,17967.0,0.0177
65256,1929.0,0.0238,0.0337,0.32,15749.0,0.0
65257,1785.0,0.0938,0.2147,3.137,25209.0,0.016
65259,1834.0,0.0537,0.09,0.737,10059.0,0.0156
65261,1668.0,0.0357,0.0485,2.823,46550.0,0.0061
65262,2394.0,0.0661,0.1268,0.383,14159.0,0.0267
65263,1791.0,0.029,0.0449,1.588,23689.0,0.0
65264,1568.0,0.0287,0.0353,1.68,36598.0,0.022
65265,1715.0,0.0349,0.0408,0.305,10411.0,0.0138
65270,1722.0,0.1411,0.3789,3.058,16073.0,0.0147
65274,1789.0,0.0248,0.0447,0.176,6823.0,0.0078
65275,1770.0,0.0306,0.0374,0.569,16496.0,0.0161
65276,1707.0,0.0477,0.0751,1.106,15566.0,0.0116
65279,2358.0,0.0297,0.0382,0.49,16785.0,0.0143
65281,1825.0,0.0353,0.0444,0.289,8006.0,0.0096
65283,1641.0,0.0334,0.0511,0.448,11751.0,0.0197
65284,1865.0,0.0325,0.0471,0.504,14858.0,0.0111
65301,1895.0,0.0567,0.0786,0.434,13406.0,0.0156
65323,2759.0,0.0651,0.1529,2.433,49641.0,0.05
65324,2138.0,0.0494,0.064,1.19,33238.0,0.0102
65325,1865.0,0.0448,0.058,0.741,11687.0,0.0127
65326,1817.0,0.0325,0.0401,0.462,18368.0,0.0074
65332,1974.0,0.0773,0.1266,1.542,18330.0,0.024
65334,2028.0,0.0377,0.0928,0.387,13782.0,0.0104
65336,2053.0,0.0786,0.1164,0.674,14564.0,0.0124
65337,1884.0,0.0555,0.0722,0.398,7565.0,0.0155
65338,1857.0,0.0389,0.0594,1.06,23015.0,0.013
65340,2069.0,0.0421,0.0744,0.386,12384.0,0.0142
65348,1994.0,0.0367,0.0631,0.588,12934.0,0.0182
65349,1908.0,0.0504,0.0815,0.37,8513.0,0.0075
65350,2073.0,0.05,0.0577,0.59,14249.0,0.0096
65351,1905.0,0.0367,0.0473,1.558,26598.0,0.0183
65355,1884.0,0.0378,0.0425,0.426,20452.0,0.0172
65360,1829.0,0.0676,0.1346,1.302,26460.0,0.0101
65401,1886.0,0.0481,0.0617,0.567,16681.0,0.0089
65438,1950.0,0.0617,0.0895,0.773,15091.0,0.0189
65441,1947.0,0.047,0.0691,0.609,20183.0,0.0128
65444,1831.0,0.0697,0.1591,1.891,17266.0,0.0
65452,1724.0,0.029,0.0437,0.822,25712.0,0.0217
65453,1986.0,0.0423,0.0587,0.722,21165.0,0.0127
65459,1962.0,0.0493,0.083,0.505,15942.0,0.0124
65462,2039.0,0.0368,0.0497,0.386,9120.0,0.0194
65463,2039.0,0.0273,0.0568,0.4,6978.0,0.0
65466,1880.0,0.0319,0.0444,1.453,45142.0,0.0
65470,2058.0,0.0573,0.0933,2.034,29938.0,0.0267
65483,1893.0,0.1547,0.5656,4.827,32256.0,0.0167
65486,2222.0,0.0617,0.0795,0.499,11471.0,0.0232
65534,1828.0,0.0465,0.0707,0.431,9585.0,0.0
65535,1972.0,0.0484,0.0729,4.67,58852.0,0.0102
65536,1963.0,0.1096,0.2557,2.042,14277.0,0.022
65542,1803.0,0.0497,0.057,0.669,15663.0,0.0228
65548,1741.0,0.0551,0.0996,1.056,28495.0,0.0068
65550,1802.0,0.0405,0.0521,0.579,19125.0,0.0024
65552,1987.0,0.0828,0.1585,1.829,12948.0,0.0082
65555,1805.0,0.1129,0.3956,3.784,15637.0,0.0185
65556,1934.0,0.044,0.0525,0.967,27069.0,0.0167
65559,1851.0,0.049,0.0867,0.826,17388.0,0.0128
65560,1725.0,0.041,0.0479,0.837,24343.0,0.0144
65565,2018.0,0.0372,0.0553,0.653,19607.0,0.0219
65566,2120.0,0.0546,0.1351,0.787,11131.0,0.0325
65567,1784.0,0.043,0.0563,0.496,9563.0,0.0102
65571,1840.0,0.0372,0.0553,0.311,11311.0,0.0048
65580,1804.0,0.0441,0.0566,0.29,6436.0,0.0087
65582,1846.0,0.0453,0.0787,0.252,9545.0,0.0115
65583,1989.0,0.0522,0.0603,0.409,10544.0,0.0173
65584,1900.0,0.0448,0.0585,0.507,14510.0,0.0218
65588,1860.0,0.0382,0.0864,1.621,31978.0,0.0216
65590,1904.0,0.0417,0.0638,3.312,33154.0,0.0
65591,2024.0,0.0457,0.0608,0.726,13183.0,0.0157
65601,2054.0,0.0287,0.0488,0.289,10131.0,0.03
65604,2077.0,0.063,0.0723,0.66,16422.0,0.0116
65605,1828.0,0.0671,0.0883,0.924,18466.0,0.0153
65606,1622.0,0.0385,0.0567,1.854,30522.0,0.0107
65608,2011.0,0.0465,0.0626,0.569,16948.0,0.0162
65610,2099.0,0.0958,0.1606,1.328,16398.0,0.0168
65611,2475.0,0.1531,0.2829,1.539,12955.0,0.025
65612,2322.0,0.0633,0.097,1.919,21953.0,0.037
65613,1964.0,0.1497,0.4889,4.328,13935.0,0.0164
65616,2225.0,0.1055,0.1513,1.104,15155.0,0.0183
65617,1988.0,0.055,0.0662,0.483,13905.0,0.014
65619,1897.0,0.1054,0.2154,1.329,11874.0,0.0119
65620,2100.0,0.0561,0.0667,2.504,58791.0,0.0
65622,1966.0,0.0499,0.0765,0.472,12741.0,0.0198
65624,2118.0,0.0556,0.0661,0.352,10982.0,0.0135
65625,2007.0,0.0527,0.0853,0.546,12898.0,0.0043
65626,1823.0,0.0575,0.0818,2.979,21916.0,0.0153
65627,1838.0,0.091,0.1983,3.024,49447.0,0.0062
65629,1962.0,0.05,0.1235,0.835,8975.0,0.0211
65630,3302.0,0.0482,0.0794,0.593,15977.0,0.0438
65631,2011.0,0.0668,0.0755,0.978,16284.0,0.0135
65632,1763.0,0.0511,0.0733,0.413,11116.0,0.0189
65633,2036.0,0.0791,0.1004,0.986,15085.0,0.0211
65637,1803.0,0.0548,0.1295,1.704,28175.0,0.0059
65638,1938.0,0.0413,0.082,3.239,23867.0,0.0
65640,2361.0,0.0377,0.0781,5.078,35902.0,0.0
65641,2003.0,0.0391,0.046,1.021,22469.0,0.0089
65644,1995.0,0.0397,0.0476,0.891,19956.0,0.0179
65646,2085.0,0.0656,0.0987,1.683,24956.0,0.0227
65647,1945.0,0.0525,0.0903,0.312,6909.0,0.0061
65648,1983.0,0.0643,0.0909,0.613,13954.0,0.0172
65649,2036.0,0.1381,0.3745,4.479,35969.0,0.0213
65650,1752.0,0.0538,0.0952,0.637,16987.0,0.0172
65652,2174.0,0.0622,0.0854,0.567,14489.0,0.0286
65653,2052.0,0.1476,0.4669,2.959,12408.0,0.0163
65655,1980.0,0.0348,0.0444,0.932,27828.0,0.0213
65656,2152.0,0.0636,0.0751,0.757,17114.0,0.0123
65658,2058.0,0.055,0.0974,1.179,14952.0,0.0099
65661,1749.0,0.1148,0.2712,2.27,15057.0,0.016
65662,1976.0,0.0523,0.0886,2.162,29125.0,0.012
65663,1963.0,0.0464,0.0876,0.56,16122.0,0.0045
65667,2040.0,0.1265,0.37,3.219,11816.0,0.0077
65668,1920.0,0.0364,0.0528,0.388,10820.0,0.0077
65669,2036.0,0.1075,0.2532,2.153,18260.0,0.0238
65672,2006.0,0.1668,0.3142,2.072,13860.0,0.015
65674,1851.0,0.0459,0.0511,2.53,44437.0,0.0042
65676,1677.0,0.0412,0.0568,0.286,7010.0,0.0
65679,1933.0,0.1097,0.1931,1.179,13316.0,0.0146
65680,1904.0,0.0809,0.1475,1.031,20521.0,0.028
65681,2431.0,0.0725,0.1365,1.535,19442.0,0.021
65682,1668.0,0.1472,0.5041,7.387,14763.0,0.0
65685,2071.0,0.0893,0.175,3.815,61054.0,0.0
65686,2365.0,0.099,0.1671,0.858,12406.0,0.0208
65689,1997.0,0.0691,0.1252,1.065,13952.0,0.0162
65692,1823.0,0.0367,0.041,0.463,12782.0,0.0
65704,2118.0,0.0668,0.1471,1.1,17186.0,0.0311
65705,1874.0,0.0909,0.1467,1.158,12286.0,0.0271
65706,1947.0,0.0612,0.0803,0.637,13775.0,0.0361
65707,1941.0,0.0763,0.1458,2.752,25083.0,0.0195
65708,2004.0,0.061,0.0803,0.699,12555.0,0.01
65710,1832.0,0.0519,0.0881,1.415,14225.0,0.0173
65711,1976.0,0.0806,0.1199,1.274,16386.0,0.0211
65712,1995.0,0.126,0.321,2.493,13297.0,0.02
65713,1977.0,0.048,0.0735,4.046,57439.0,0.0278
65714,2066.0,0.0796,0.0937,0.637,14645.0,0.0187
65717,2159.0,0.0617,0.1029,1.268,33213.0,0.0099
65720,2124.0,0.0458,0.0875,0.303,8941.0,0.0119
65721,2129.0,0.0834,0.093,1.048,17652.0,0.0187
65722,1931.0,0.0625,0.1049,2.4,17652.0,0.0
65723,1994.0,0.0549,0.0844,0.762,13620.0,0.0135
65724,1559.0,0.0331,0.0389,0.205,9023.0,0.0062
65725,1905.0,0.0644,0.0716,1.125,22678.0,0.0063
65729,1826.0,0.0421,0.0678,0.793,19408.0,0.0
65732,2491.0,0.0495,0.1132,1.613,36931.0,0.029
65733,1664.0,0.0283,0.0565,0.343,7432.0,0.0146
65734,1826.0,0.0744,0.0826,1.703,17278.0,0.0179
65737,2352.0,0.1125,0.272,1.787,16250.0,0.0159
65738,1872.0,0.0971,0.1341,0.94,13081.0,0.0195
65739,2248.0,0.0855,0.1197,2.268,24306.0,0.0096
65740,1770.0,0.1168,0.3907,2.353,14867.0,0.02
65742,2411.0,0.0962,0.134,1.559,26085.0,0.0188
65745,1916.0,0.0559,0.1333,0.765,13662.0,0.0102
65746,2139.0,0.067,0.0942,0.659,19521.0,0.0262
65747,2224.0,0.0575,0.0814,0.663,18363.0,0.0059
65753,2062.0,0.0578,0.088,0.473,11546.0,0.0246
65754,2123.0,0.1645,0.4629,3.465,13469.0,0.0611
65757,2190.0,0.0709,0.1042,0.665,14972.0,0.0211
65759,1818.0,0.0718,0.1351,0.44,10978.0,0.0062
65760,1910.0,0.0503,0.087,0.945,10338.0,0.0
65761,1944.0,0.0365,0.0503,0.288,13839.0,0.0053
65764,2034.0,0.0265,0.0408,1.223,22773.0,0.0095
65767,1902.0,0.0483,0.0804,1.111,21802.0,0.0119
65769,1907.0,0.0702,0.119,1.02,17151.0,0.0164
65770,2027.0,0.0589,0.0786,1.139,15163.0,0.0136
65771,2530.0,0.0723,0.0875,0.592,16241.0,0.0121
65772,2071.0,0.0409,0.0637,1.692,18972.0,0.0
65774,1780.0,0.0422,0.082,3.272,39172.0,0.0127
65775,1841.0,0.0542,0.1162,0.661,14922.0,0.0176
65779,1676.0,0.0326,0.0667,0.296,9138.0,0.0144
65781,1978.0,0.0796,0.1052,0.681,14344.0,0.018
65785,1912.0,0.0454,0.0599,0.532,21422.0,0.0122
65786,2121.0,0.0403,0.0648,1.993,49655.0,0.0138
65787,2388.0,0.0655,0.1498,0.837,13297.0,0.0195
65789,1686.0,0.0516,0.0694,0.486,12835.0,0.0084
65790,1922.0,0.0487,0.1059,0.419,8740.0,0.0164
65791,1706.0,0.0438,0.0734,0.86,14934.0,0.0135
65793,1740.0,0.0747,0.1662,1.189,9654.0,0.0241
65802,1774.0,0.075,0.109,0.882,13839.0,0.0155
65803,1784.0,0.0728,0.1199,0.878,13583.0,0.0214
65804,2034.0,0.1031,0.2312,1.614,12819.0,0.012
65806,1643.0,0.0566,0.0776,0.305,7849.0,0.0269
65807,1722.0,0.1071,0.1514,0.946,10989.0,0.0143
65809,3074.0,0.0981,0.1686,0.899,16942.0,0.0107
65810,2172.0,0.2148,0.5192,3.455,14010.0,0.0172
66002,2071.0,0.0399,0.0447,0.313,12098.0,0.011
66006,2322.0,0.0776,0.14,0.814,13173.0,0.0128
66007,2468.0,0.1028,0.2654,1.741,17040.0,0.0095
66012,2419.0,0.0836,0.1496,2.697,30974.0,0.0114
66013,3356.0,0.071,0.1501,0.678,24678.0,0.0132
66015,1758.0,0.0365,0.0674,0.73,12653.0,0.02
66016,2415.0,0.0399,0.0822,0.665,9384.0,0.0137
66018,2396.0,0.0348,0.066,0.487,20698.0,0.0093
66020,2542.0,0.0478,0.0816,0.769,17891.0,0.0082
66021,2057.0,0.1086,0.2908,1.711,15885.0,0.0083
66023,2110.0,0.0594,0.0932,0.401,6635.0,0.0081
66024,1635.0,0.0726,0.1441,1.342,22372.0,0.0157
66025,2244.0,0.0522,0.0655,0.375,12979.0,0.0152
66026,2072.0,0.1009,0.2121,2.839,17558.0,0.0
66030,2103.0,0.0934,0.1599,0.807,13001.0,0.0109
66032,2057.0,0.0592,0.0857,0.475,15690.0,0.0112
66033,2096.0,0.1944,0.6,5.813,20795.0,0.0
66035,1980.0,0.1966,0.6588,3.661,8629.0,0.0226
66040,2009.0,0.1425,0.5031,3.697,19460.0,0.0131
66041,1970.0,0.029,0.0581,0.136,3298.0,0.0
66042,2305.0,0.0669,0.1491,1.608,16641.0,0.0
66043,2235.0,0.074,0.1182,0.696,15477.0,0.0096
66044,2074.0,0.0362,0.0439,0.257,11577.0,0.0084
66046,1955.0,0.0556,0.0868,1.438,31473.0,0.0066
66047,2428.0,0.0697,0.0995,1.141,20099.0,0.0106
66048,2247.0,0.0606,0.0827,0.437,15172.0,0.0111
66049,2297.0,0.049,0.0635,0.294,11611.0,0.0093
66050,2444.0,0.0503,0.0963,0.789,21035.0,0.0025
66052,2579.0,0.1226,0.3179,10.264,54673.0,0.004
66053,2490.0,0.1267,0.4486,2.889,20790.0,0.0112
66054,2282.0,0.0772,0.1172,0.945,17148.0,0.006
66056,2084.0,0.0417,0.0557,0.438,15373.0,0.0156
66060,2108.0,0.0347,0.0839,0.271,8742.0,0.0065
66061,2355.0,0.0678,0.0842,0.454,14254.0,0.0094
66062,2398.0,0.0607,0.0794,0.391,13191.0,0.0116
66064,1984.0,0.0591,0.0734,0.868,20614.0,0.0106
66066,2267.0,0.0432,0.0761,0.35,12344.0,0.0224
66067,2221.0,0.0646,0.1059,0.944,16961.0,0.0178
66070,2291.0,0.0358,0.0397,0.488,17479.0,0.0066
66071,2358.0,0.0632,0.096,0.849,21145.0,0.0131
66072,2063.0,0.1062,0.3134,2.164,10320.0,0.0132
66073,2213.0,0.0532,0.0842,0.787,18783.0,0.0123
66075,2135.0,0.0516,0.0727,0.52,10772.0,0.0242
66076,2253.0,0.105,0.1889,2.263,19713.0,0.0195
66078,2137.0,0.0857,0.2475,2.756,20650.0,0.0315
66079,2375.0,0.0774,0.2245,2.053,16621.0,0.009
66080,2057.0,0.1533,0.4771,4.066,24149.0,0.0159
66083,2358.0,0.1002,0.1702,0.974,16697.0,0.01
66085,3310.0,0.0815,0.1438,1.071,23266.0,0.0097
66086,2419.0,0.0704,0.1039,0.659,19201.0,0.0156
66087,2087.0,0.0744,0.1364,0.684,10674.0,0.0162
66088,2302.0,0.0511,0.0569,0.353,9585.0,0.0334
66090,2189.0,0.0681,0.1275,0.495,9065.0,0.009
66092,2406.0,0.0785,0.1332,0.951,19315.0,0.0087
66097,2301.0,0.0285,0.0446,0.482,16360.0,0.0061
66101,2063.0,0.049,0.0613,0.649,24506.0,0.0285
66102,1996.0,0.0443,0.0477,0.335,12582.0,0.0235
66103,1892.0,0.0429,0.0635,0.312,10124.0,0.0138
66104,1976.0,0.0585,0.0657,0.566,15899.0,0.0239
66105,1670.0,0.0472,0.0769,1.12,13695.0,0.0244
66106,1989.0,0.0677,0.135,0.671,12027.0,0.0157
66109,2405.0,0.0751,0.1064,0.752,15486.0,0.0146
66111,2012.0,0.0717,0.1003,0.729,18369.0,0.0144
66112,2155.0,0.0708,0.0916,0.483,13127.0,0.0186
66202,2043.0,0.0532,0.0625,0.513,15986.0,0.0104
66203,1971.0,0.0625,0.0795,0.54,15328.0,0.0095
66204,1914.0,0.0502,0.0607,0.369,12609.0,0.0068
66205,2434.0,0.0514,0.0737,0.477,13309.0,0.0098
66206,3299.0,0.0507,0.0702,0.344,20444.0,0.007
66207,2852.0,0.0547,0.0658,0.388,17626.0,0.0066
66208,3079.0,0.0546,0.0726,0.393,16288.0,0.0089
66209,3384.0,0.0664,0.0914,0.555,18509.0,0.0102
66210,2379.0,0.084,0.1173,0.719,15228.0,0.0086
66211,5515.0,0.0581,0.0904,0.565,36975.0,0.0091
66212,2145.0,0.0582,0.0633,0.373,14115.0,0.0112
66213,2951.0,0.0589,0.0778,0.474,17352.0,0.0095
66214,2175.0,0.0638,0.1013,0.693,14614.0,0.0074
66215,2256.0,0.0634,0.0732,0.491,15128.0,0.0061
66216,2456.0,0.0657,0.0826,0.471,16059.0,0.0084
66217,3359.0,0.0626,0.0738,0.476,19527.0,0.0076
66218,2603.0,0.0471,0.0915,0.502,13581.0,0.0152
66219,2478.0,0.0828,0.1264,0.943,14917.0,0.0081
66220,3154.0,0.0657,0.0814,0.484,19955.0,0.0091
66221,3648.0,0.0546,0.0855,0.414,22292.0,0.0104
66223,2902.0,0.0497,0.0726,0.334,17240.0,0.0103
66224,3900.0,0.0371,0.044,0.557,42077.0,0.0126
66226,2655.0,0.0533,0.0981,0.566,17526.0,0.0124
66227,2495.0,0.0577,0.0773,0.681,17943.0,0.0153
66401,2228.0,0.0578,0.1136,0.419,12768.0,0.0045
66402,2617.0,0.0735,0.1088,0.477,11536.0,0.0124
66407,2452.0,0.0693,0.1846,3.201,30714.0,0.0154
66409,2556.0,0.0696,0.1016,1.021,18688.0,0.0079
66411,2384.0,0.1025,0.3226,1.261,8740.0,0.0258
66413,2202.0,0.079,0.1181,1.119,18225.0,0.0037
66414,2271.0,0.0461,0.0531,0.494,13061.0,0.0088
66415,1930.0,0.0483,0.0776,0.264,7335.0,0.0172
66418,2737.0,0.053,0.1127,2.277,18773.0,0.0282
66423,2372.0,0.0602,0.156,0.665,9114.0,0.0
66427,2109.0,0.0448,0.084,1.211,17769.0,0.0137
66429,2152.0,0.061,0.0703,0.262,7432.0,0.0153
66431,2352.0,0.0716,0.1549,1.153,15373.0,0.0
66434,1789.0,0.1657,0.4237,2.554,10822.0,0.0093
66436,2081.0,0.0981,0.2785,1.476,12240.0,0.0074
66439,2070.0,0.0613,0.1107,0.702,11193.0,0.0228
66440,2134.0,0.043,0.0819,1.077,19674.0,0.0088
66441,2189.0,0.1089,0.1889,0.794,11255.0,0.0201
66449,2283.0,0.0735,0.1928,0.677,5714.0,0.0241
66451,2156.0,0.107,0.2348,2.037,19217.0,0.0105
66502,2159.0,0.059,0.1219,0.527,10562.0,0.0114
66503,2660.0,0.0578,0.1228,0.623,11812.0,0.007
66507,2356.0,0.1176,0.2679,1.678,11719.0,0.0093
66508,2013.0,0.1006,0.3423,1.663,14796.0,0.0135
66509,2138.0,0.0565,0.0741,0.816,19843.0,0.01
66510,2202.0,0.0892,0.125,4.032,77501.0,0.0114
66512,2330.0,0.0417,0.0446,0.654,22951.0,0.0189
66514,2335.0,0.0734,0.1176,0.778,16423.0,0.0098
66517,1964.0,0.0678,0.1845,0.542,3880.0,0.0179
66520,2207.0,0.1151,0.3261,1.68,9289.0,0.0
66521,2173.0,0.0432,0.0946,0.483,7943.0,0.0203
66523,2166.0,0.1677,0.4496,3.854,15178.0,0.0124
66524,2327.0,0.0693,0.1256,0.824,16335.0,0.01
66526,2382.0,0.0961,0.163,1.77,20447.0,0.0102
66528,2483.0,0.1002,0.25,2.132,17956.0,0.0
66531,2184.0,0.0832,0.1542,0.866,10621.0,0.01
